TF	Gene	Input
Ehf	Pgrmc1	-1
Ehf	Fads1	-1
Ehf	Tmem150a	-1
Ehf	Slc38a4	-1
Ehf	St3gal5	-1
Ehf	0610040J01Rik	1
Ehf	1110017F19Rik	1
Ehf	1110032A04Rik	1
Ehf	1600029D21Rik	1
Ehf	1810019D21Rik	1
Ehf	1810019J16Rik	1
Ehf	1810030J14Rik	1
Ehf	1810065E05Rik	1
Ehf	2010001M06Rik	1
Ehf	2010300C02Rik	1
Ehf	2200002D01Rik	1
Ehf	2200002K05Rik	1
Ehf	2210415F13Rik	1
Ehf	2310007B03Rik	1
Ehf	2310030G06Rik	1
Ehf	2510049J12Rik	1
Ehf	2610528A11Rik	1
Ehf	2610528J11Rik	1
Ehf	5033414D02Rik	1
Ehf	5730559C18Rik	1
Ehf	8430427H17Rik	1
Ehf	9130007G19Rik	1
Ehf	9130017N09Rik	1
Ehf	9130208D14Rik	1
Ehf	9130409J20Rik	1
Ehf	AA467197	1
Ehf	AA986860	1
Ehf	Abp1	1
Ehf	Ace2	1
Ehf	Acer1	1
Ehf	Acvr1b	1
Ehf	Adamdec1	1
Ehf	Agr2	1
Ehf	AI661453	1
Ehf	Akr1c19	1
Ehf	Ang4	1
Ehf	Anks4b	1
Ehf	Ano9	1
Ehf	Anxa13	1
Ehf	Ap1m2	1
Ehf	Aqp4	1
Ehf	Areg	1
Ehf	Arhgef16	1
Ehf	Arhgef5	1
Ehf	Arl14	1
Ehf	Atoh1	1
Ehf	Atp10b	1
Ehf	Atp2c2	1
Ehf	Atp8b1	1
Ehf	AW107722	1
Ehf	B4galnt2	1
Ehf	Baiap2l1	1
Ehf	BC016579	1
Ehf	BC030870	1
Ehf	Bcas1	1
Ehf	Bspry	1
Ehf	C77080	1
Ehf	Calml4	1
Ehf	Capn9	1
Ehf	Car4	1
Ehf	Casp1	1
Ehf	Cblc	1
Ehf	Ccdc64b	1
Ehf	Ccdc68	1
Ehf	Ccl28	1
Ehf	Cd177	1
Ehf	Cdcp1	1
Ehf	Cdh1	1
Ehf	Cdh17	1
Ehf	Cdhr2	1
Ehf	Cdhr5	1
Ehf	Cds1	1
Ehf	Cdx1	1
Ehf	Ceacam1	1
Ehf	Ceacam10	1
Ehf	Ceacam20	1
Ehf	Ces2b	1
Ehf	Cftr	1
Ehf	Chmp4c	1
Ehf	Chst4	1
Ehf	Ckmt1	1
Ehf	Clca3	1
Ehf	Clca4	1
Ehf	Clca6	1
Ehf	Cldn15	1
Ehf	Cldn23	1
Ehf	Cldn3	1
Ehf	Cldn4	1
Ehf	Cldn7	1
Ehf	Cldn8	1
Ehf	Clec2h	1
Ehf	Clic6	1
Ehf	Clrn3	1
Ehf	Cnksr1	1
Ehf	Coro2a	1
Ehf	Crb3	1
Ehf	Creb3l4	1
Ehf	Cwh43	1
Ehf	Cyb561	1
Ehf	Cyp2c65	1
Ehf	Cyp2s1	1
Ehf	Degs2	1
Ehf	Dennd2d	1
Ehf	Dmbt1	1
Ehf	Dpep1	1
Ehf	Dsg2	1
Ehf	Dsp	1
Ehf	Edn2	1
Ehf	Elf3	1
Ehf	Elmo3	1
Ehf	Elovl7	1
Ehf	Endod1	1
Ehf	Epcam	1
Ehf	Eppk1	1
Ehf	Eps8	1
Ehf	Eps8l2	1
Ehf	Eps8l3	1
Ehf	Erbb2	1
Ehf	Erbb3	1
Ehf	Ern2	1
Ehf	Esrp1	1
Ehf	Esrp2	1
Ehf	Exph5	1
Ehf	F2rl1	1
Ehf	Fam3b	1
Ehf	Fam83e	1
Ehf	Fam83f	1
Ehf	Fam83h	1
Ehf	Fbp2	1
Ehf	Fbxo25	1
Ehf	Fcgbp	1
Ehf	Fgfbp1	1
Ehf	Frk	1
Ehf	Fut2	1
Ehf	Fut4	1
Ehf	Fxyd3	1
Ehf	Gal3st1	1
Ehf	Galnt12	1
Ehf	Galnt3	1
Ehf	Galnt7	1
Ehf	Gcg	1
Ehf	Gcnt3	1
Ehf	Ggt6	1
Ehf	Gipc2	1
Ehf	Glod5	1
Ehf	Glt28d2	1
Ehf	Gm1123	1
Ehf	Gm11545	1
Ehf	Gm13648	1
Ehf	Gm14446	1
Ehf	Gm3336	1
Ehf	Gm5480	1
Ehf	Gm5485	1
Ehf	Gmds	1
Ehf	Golm1	1
Ehf	Golph3l	1
Ehf	Gpa33	1
Ehf	Gpr160	1
Ehf	Gpx2	1
Ehf	Grb7	1
Ehf	Gsdmc	1
Ehf	Gsdmc2	1
Ehf	Guca2a	1
Ehf	Gucy2c	1
Ehf	Hepacam2	1
Ehf	Hnf4g	1
Ehf	Hsd11b2	1
Ehf	Hsd17b2	1
Ehf	Igsf5	1
Ehf	Ihh	1
Ehf	Il28ra	1
Ehf	Ildr1	1
Ehf	Irf6	1
Ehf	Itgb4	1
Ehf	Kcne3	1
Ehf	Kcnk1	1
Ehf	Kcnn4	1
Ehf	Kcnq1	1
Ehf	Klf4	1
Ehf	Klf5	1
Ehf	Klk1	1
Ehf	Krt19	1
Ehf	Krt20	1
Ehf	Krt7	1
Ehf	Krt8	1
Ehf	Krtcap3	1
Ehf	L1cam	1
Ehf	Lad1	1
Ehf	Lamb3	1
Ehf	Lgals12	1
Ehf	Lgals4	1
Ehf	Liph	1
Ehf	Llgl2	1
Ehf	Lrrc19	1
Ehf	Lrrc26	1
Ehf	Lrrc66	1
Ehf	Mal2	1
Ehf	Mall	1
Ehf	Mansc1	1
Ehf	Mapk13	1
Ehf	Marveld3	1
Ehf	Mep1a	1
Ehf	Mep1b	1
Ehf	Mfsd4	1
Ehf	Mfsd6	1
Ehf	Mgam	1
Ehf	Mgat4a	1
Ehf	Mgat4c	1
Ehf	Mgst2	1
Ehf	Mkrn1	1
Ehf	Mlph	1
Ehf	Ms4a8a	1
Ehf	Muc13	1
Ehf	Muc2	1
Ehf	Muc3	1
Ehf	Muc4	1
Ehf	Mxd1	1
Ehf	Myb	1
Ehf	Myh11	1
Ehf	Myh14	1
Ehf	Myo15b	1
Ehf	Myo1a	1
Ehf	Myo1d	1
Ehf	Myo5b	1
Ehf	Myo5c	1
Ehf	Myo6	1
Ehf	Myo7b	1
Ehf	Naip1	1
Ehf	Nipal2	1
Ehf	Noxo1	1
Ehf	Ocln	1
Ehf	Oit1	1
Ehf	Ovol1	1
Ehf	Pak1	1
Ehf	Parm1	1
Ehf	Pglyrp1	1
Ehf	Phgr1	1
Ehf	Pigr	1
Ehf	Pkp3	1
Ehf	Pld1	1
Ehf	Plek2	1
Ehf	Plekha6	1
Ehf	Plekhh1	1
Ehf	Pls1	1
Ehf	Pof1b	1
Ehf	Ppp1r14d	1
Ehf	Ppp1r1b	1
Ehf	Prr15l	1
Ehf	Prss30	1
Ehf	Prss32	1
Ehf	Prss8	1
Ehf	Ptger4	1
Ehf	Ptk6	1
Ehf	Ptprr	1
Ehf	Pycard	1
Ehf	Pyy	1
Ehf	Rab25	1
Ehf	Rab27b	1
Ehf	Rasef	1
Ehf	Rassf6	1
Ehf	Rassf7	1
Ehf	Reg3b	1
Ehf	Reg3g	1
Ehf	Reg4	1
Ehf	Rep15	1
Ehf	Retnlb	1
Ehf	Rfk	1
Ehf	Rgmb	1
Ehf	Rhbdl2	1
Ehf	Ripk4	1
Ehf	Rnasel	1
Ehf	Rnf186	1
Ehf	S100a14	1
Ehf	Satb2	1
Ehf	Scamp2	1
Ehf	Scin	1
Ehf	Sdcbp2	1
Ehf	Sectm1b	1
Ehf	Sema5a	1
Ehf	Serinc2	1
Ehf	Serpinb1a	1
Ehf	Serpinb6a	1
Ehf	Sgpp2	1
Ehf	Sh2d4a	1
Ehf	Slc12a8	1
Ehf	Slc13a2	1
Ehf	Slc15a1	1
Ehf	Slc25a24	1
Ehf	Slc26a2	1
Ehf	Slc26a3	1
Ehf	Slc37a1	1
Ehf	Slc39a5	1
Ehf	Slc44a3	1
Ehf	Slc44a4	1
Ehf	Slc5a1	1
Ehf	Slc5a8	1
Ehf	Slc6a14	1
Ehf	Slc6a20a	1
Ehf	Slc9a2	1
Ehf	Slc9a3	1
Ehf	Smagp	1
Ehf	Sowahb	1
Ehf	Spdef	1
Ehf	Spink3	1
Ehf	Spink4	1
Ehf	Spint1	1
Ehf	Spint2	1
Ehf	Sri	1
Ehf	St14	1
Ehf	St3gal6	1
Ehf	Stap2	1
Ehf	Styk1	1
Ehf	Sult1b1	1
Ehf	Sult1c2	1
Ehf	Sult1d1	1
Ehf	Sult2b1	1
Ehf	Sval1	1
Ehf	Sycn	1
Ehf	Sytl2	1
Ehf	Tc2n	1
Ehf	Tes	1
Ehf	Tff3	1
Ehf	Themis3	1
Ehf	Tinag	1
Ehf	Tjp3	1
Ehf	Tlr1	1
Ehf	Tm4sf20	1
Ehf	Tmc4	1
Ehf	Tmc5	1
Ehf	Tmem139	1
Ehf	Tmem236	1
Ehf	Tmem238	1
Ehf	Tmem30b	1
Ehf	Tmem45b	1
Ehf	Tmem54	1
Ehf	Tmigd1	1
Ehf	Tmprss2	1
Ehf	Tmprss4	1
Ehf	Tnfrsf11a	1
Ehf	Tnk1	1
Ehf	Tns4	1
Ehf	Trim31	1
Ehf	Trpm4	1
Ehf	Tspan1	1
Ehf	Tspan15	1
Ehf	Tspan8	1
Ehf	Tstd1	1
Ehf	Ttc22	1
Ehf	Ugt2b34	1
Ehf	Ush1c	1
Ehf	Usp43	1
Ehf	Vdr	1
Ehf	Vil1	1
Ehf	Vsig10	1
Ehf	W91776	1
Ehf	Zg16	1
Phf5a	Fgf1	-1
Phf5a	Nrbp2	-1
Phf5a	Kat2b	-1
Phf5a	Mtus1	-1
Phf5a	1700029F09Rik	1
Phf5a	2700029M09Rik	1
Phf5a	2700094K13Rik	1
Phf5a	3110082I17Rik	1
Phf5a	4930427A07Rik	1
Phf5a	Abt1	1
Phf5a	Actl6a	1
Phf5a	Aimp1	1
Phf5a	Alkbh1	1
Phf5a	Anln	1
Phf5a	Anp32b	1
Phf5a	Anp32e	1
Phf5a	Apex1	1
Phf5a	Apitd1	1
Phf5a	Arhgap11a	1
Phf5a	Atad5	1
Phf5a	Aurka	1
Phf5a	Aurkb	1
Phf5a	BC055324	1
Phf5a	Bend3	1
Phf5a	Blm	1
Phf5a	Bms1	1
Phf5a	Brca1	1
Phf5a	Brca2	1
Phf5a	Bub1b	1
Phf5a	Bub3	1
Phf5a	C330027C09Rik	1
Phf5a	Cbx1	1
Phf5a	Ccdc34	1
Phf5a	Ccdc99	1
Phf5a	Ccnb1	1
Phf5a	Ccne1	1
Phf5a	Ccne2	1
Phf5a	Cct2	1
Phf5a	Cct5	1
Phf5a	Cct6a	1
Phf5a	Cct7	1
Phf5a	Cdc123	1
Phf5a	Cdc45	1
Phf5a	Cdc6	1
Phf5a	Cdc7	1
Phf5a	Cdca2	1
Phf5a	Cdca4	1
Phf5a	Cdca5	1
Phf5a	Cdca7	1
Phf5a	Cdca8	1
Phf5a	Cdk4	1
Phf5a	Cdt1	1
Phf5a	Cenpe	1
Phf5a	Cenph	1
Phf5a	Cenpi	1
Phf5a	Cenpq	1
Phf5a	Cep192	1
Phf5a	Chaf1b	1
Phf5a	Chchd4	1
Phf5a	Chek1	1
Phf5a	Clns1a	1
Phf5a	Clspn	1
Phf5a	Cse1l	1
Phf5a	D19Bwg1357e	1
Phf5a	Dap3	1
Phf5a	Dbf4	1
Phf5a	Dcaf13	1
Phf5a	Dcp2	1
Phf5a	Dctd	1
Phf5a	Ddx1	1
Phf5a	Ddx11	1
Phf5a	Ddx39	1
Phf5a	Dis3	1
Phf5a	Dkc1	1
Phf5a	Dlgap5	1
Phf5a	Dnajc9	1
Phf5a	Dnmt1	1
Phf5a	Dscc1	1
Phf5a	Dsn1	1
Phf5a	Dtl	1
Phf5a	Dtymk	1
Phf5a	Dut	1
Phf5a	E2f7	1
Phf5a	Eftud2	1
Phf5a	Eif3g	1
Phf5a	Elp6	1
Phf5a	Eme1	1
Phf5a	Ercc6l	1
Phf5a	Eri2	1
Phf5a	Exo1	1
Phf5a	Ezh2	1
Phf5a	Farsb	1
Phf5a	Fbl	1
Phf5a	Fbxo5	1
Phf5a	Fen1	1
Phf5a	Fignl1	1
Phf5a	Gar1	1
Phf5a	Gins1	1
Phf5a	Gmnn	1
Phf5a	Gnl3	1
Phf5a	Grwd1	1
Phf5a	H2afx	1
Phf5a	H2afz	1
Phf5a	Hat1	1
Phf5a	Hells	1
Phf5a	Hirip3	1
Phf5a	Hnrnpa1	1
Phf5a	Hnrnpm	1
Phf5a	Ilf3	1
Phf5a	Impdh2	1
Phf5a	Iws1	1
Phf5a	Kars	1
Phf5a	Kif22	1
Phf5a	Kif4	1
Phf5a	Kifc5b	1
Phf5a	Kntc1	1
Phf5a	Kpna2	1
Phf5a	Larp7	1
Phf5a	Lig1	1
Phf5a	Lrr1	1
Phf5a	Lrrc40	1
Phf5a	Lyar	1
Phf5a	Mad2l1	1
Phf5a	Mak16	1
Phf5a	Mcm2	1
Phf5a	Mcm3	1
Phf5a	Mcm4	1
Phf5a	Mcm5	1
Phf5a	Mcm6	1
Phf5a	Mcm7	1
Phf5a	Melk	1
Phf5a	Mettl14	1
Phf5a	Mis18bp1	1
Phf5a	Mki67ip	1
Phf5a	Mms22l	1
Phf5a	Mphosph6	1
Phf5a	Mre11a	1
Phf5a	Mrps25	1
Phf5a	Msh2	1
Phf5a	Msh6	1
Phf5a	Mtf2	1
Phf5a	Mthfd1l	1
Phf5a	Mybl2	1
Phf5a	Naa38	1
Phf5a	Ncapd2	1
Phf5a	Ncapg	1
Phf5a	Ncapg2	1
Phf5a	Ncaph	1
Phf5a	Ncaph2	1
Phf5a	Ndc80	1
Phf5a	Ngdn	1
Phf5a	Nmral1	1
Phf5a	Nob1	1
Phf5a	Noc4l	1
Phf5a	Nop56	1
Phf5a	Npm1	1
Phf5a	Nsmce2	1
Phf5a	Nudt1	1
Phf5a	Nufip1	1
Phf5a	Nup107	1
Phf5a	Nup133	1
Phf5a	Nup155	1
Phf5a	Nup205	1
Phf5a	Nup37	1
Phf5a	Nup43	1
Phf5a	Nup62	1
Phf5a	Nup85	1
Phf5a	Nup93	1
Phf5a	Nusap1	1
Phf5a	Odc1	1
Phf5a	Oip5	1
Phf5a	Orc6	1
Phf5a	Pbk	1
Phf5a	Pcbp1	1
Phf5a	Pdcd11	1
Phf5a	Pfas	1
Phf5a	Plk4	1
Phf5a	Plrg1	1
Phf5a	Pola1	1
Phf5a	Pold1	1
Phf5a	Pold3	1
Phf5a	Pole	1
Phf5a	Polr1c	1
Phf5a	Polr2b	1
Phf5a	Polr2d	1
Phf5a	Ppan	1
Phf5a	Prc1	1
Phf5a	Prim1	1
Phf5a	Prim2	1
Phf5a	Prpf3	1
Phf5a	Psat1	1
Phf5a	Psma5	1
Phf5a	Psmd14	1
Phf5a	Pus7l	1
Phf5a	Racgap1	1
Phf5a	Rad51	1
Phf5a	Rad54l	1
Phf5a	Rbm12	1
Phf5a	Rbm14	1
Phf5a	Rbm8a	1
Phf5a	Rbmx2	1
Phf5a	Rbmxl1	1
Phf5a	Rcc2	1
Phf5a	Rfc2	1
Phf5a	Rfc4	1
Phf5a	Rfc5	1
Phf5a	Rfwd3	1
Phf5a	Rhebl1	1
Phf5a	Rnaseh2b	1
Phf5a	Rnf219	1
Phf5a	Rnps1	1
Phf5a	Rpa1	1
Phf5a	Rpa2	1
Phf5a	Rpl15	1
Phf5a	Rpl31	1
Phf5a	Rps6ka6	1
Phf5a	Rrp15	1
Phf5a	Rrp1b	1
Phf5a	Rrp8	1
Phf5a	Rtcd1	1
Phf5a	Ruvbl1	1
Phf5a	Sass6	1
Phf5a	Scml2	1
Phf5a	Sdad1	1
Phf5a	Sf3a1	1
Phf5a	Sgol1	1
Phf5a	Shcbp1	1
Phf5a	Ska1	1
Phf5a	Ska3	1
Phf5a	Skp2	1
Phf5a	Smarcad1	1
Phf5a	Smc2	1
Phf5a	Smpd4	1
Phf5a	Snrnp40	1
Phf5a	Snrpa1	1
Phf5a	Snrpe	1
Phf5a	Snrpf	1
Phf5a	Srpk1	1
Phf5a	Ssrp1	1
Phf5a	Suv39h2	1
Phf5a	Syce2	1
Phf5a	Tacc3	1
Phf5a	Taf1d	1
Phf5a	Taf5	1
Phf5a	Taf5l	1
Phf5a	Tcp1	1
Phf5a	Tdg	1
Phf5a	Thoc3	1
Phf5a	Thoc6	1
Phf5a	Timeless	1
Phf5a	Tipin	1
Phf5a	Topbp1	1
Phf5a	Tram1l1	1
Phf5a	Trim28	1
Phf5a	Trim59	1
Phf5a	Trip13	1
Phf5a	Tsr1	1
Phf5a	Ttf2	1
Phf5a	Tubb2b	1
Phf5a	Uba2	1
Phf5a	Uhrf1	1
Phf5a	Usp37	1
Phf5a	Usp39	1
Phf5a	Utp15	1
Phf5a	Vrk1	1
Phf5a	Wdhd1	1
Phf5a	Wdr43	1
Phf5a	Wdr74	1
Phf5a	Xpo1	1
Phf5a	Ythdf1	1
Phf5a	Zfp330	1
Phf5a	Zfp566	1
Phf5a	Zfp828	1
Phf5a	Zmynd19	1
Phf5a	Zwilch	1
Rax	Lxn	-1
Rax	Ctbp2	-1
Rax	Leprot	-1
Rax	Sestd1	-1
Rax	0610012H03Rik	1
Rax	2810007J24Rik	1
Rax	Aadat	1
Rax	Abcb4	1
Rax	Agxt	1
Rax	Agxt2	1
Rax	Akr1c20	1
Rax	Aldh8a1	1
Rax	Apoa5	1
Rax	Apoc4	1
Rax	Apof	1
Rax	Apoh	1
Rax	Apon	1
Rax	Aqp9	1
Rax	Aspdh	1
Rax	Baat	1
Rax	C8a	1
Rax	C9	1
Rax	Ces1c	1
Rax	Cfhr1	1
Rax	Cfhr2	1
Rax	Cml2	1
Rax	Cyp1a2	1
Rax	Cyp2a12	1
Rax	Cyp2c50	1
Rax	Cyp2j5	1
Rax	Cyp8b1	1
Rax	Dnase2b	1
Rax	Dpys	1
Rax	F11	1
Rax	F12	1
Rax	F13b	1
Rax	F9	1
Rax	Ftcd	1
Rax	Gckr	1
Rax	Gldc	1
Rax	Glyat	1
Rax	Gm19950	1
Rax	Gys2	1
Rax	Haao	1
Rax	Hao1	1
Rax	Hrg	1
Rax	Inhbe	1
Rax	Masp2	1
Rax	Mosc1	1
Rax	Mug1	1
Rax	Pemt	1
Rax	Pglyrp2	1
Rax	Rcl1	1
Rax	Saa4	1
Rax	Sds	1
Rax	Serpinf2	1
Rax	Slc10a1	1
Rax	Slc17a3	1
Rax	Slc27a5	1
Rax	Slc6a13	1
Rax	Txnrd2	1
Clock	Parvg	-1
Clock	Fgr	-1
Clock	Serpinb9b	-1
Clock	Plbd2	-1
Clock	Chst14	-1
Clock	Nckap5l	-1
Clock	Metrn	-1
Clock	S1pr2	-1
Clock	Tgif2	-1
Clock	Tbkbp1	-1
Clock	2410004P03Rik	-1
Clock	D630045M09Rik	-1
Clock	Cd33	-1
Clock	Wdr81	-1
Clock	6530415H11Rik	1
Clock	9030203C11Rik	1
Clock	Aftph	1
Clock	Ankhd1	1
Clock	Appbp2	1
Clock	Arfgef1	1
Clock	Arhgap12	1
Clock	Arhgap5	1
Clock	Atad1	1
Clock	AU015680	1
Clock	Avl9	1
Clock	Btbd1	1
Clock	Chmp1b	1
Clock	Csnk1g3	1
Clock	D19Ertd737e	1
Clock	D1Ertd622e	1
Clock	Dennd4c	1
Clock	E230008J23Rik	1
Clock	Hook1	1
Clock	Kcnma1	1
Clock	Lrba	1
Clock	Map3k2	1
Clock	Myo6	1
Clock	Plekha6	1
Clock	Prkaa1	1
Clock	Rprd2	1
Clock	Scamp1	1
Clock	Strbp	1
Clock	Tbc1d8b	1
Clock	Tmf1	1
Clock	Usp15	1
Clock	Usp34	1
Clock	Usp53	1
Clock	Yipf6	1
Clock	Zdhhc20	1
Clock	Zfp654	1
Elk1	Cdh1	-1
Elk1	Cars	1
Elk1	Nploc4	1
Elk1	Rbfox2	1
Elk1	Ywhag	1
Elk3	Sh3gl2	-1
Elk3	Camsap3	-1
Elk3	Clcn2	-1
Elk3	Adamts1	1
Elk3	Amotl1	1
Elk3	Arhgap44	1
Elk3	Arhgdib	1
Elk3	Bicc1	1
Elk3	Calcrl	1
Elk3	Calhm2	1
Elk3	Cd93	1
Elk3	Cnn2	1
Elk3	Col13a1	1
Elk3	Col4a2	1
Elk3	Csgalnact1	1
Elk3	Ctla2a	1
Elk3	Cyyr1	1
Elk3	Dok1	1
Elk3	Dram1	1
Elk3	Eltd1	1
Elk3	Emcn	1
Elk3	Emp3	1
Elk3	Erg	1
Elk3	Fam38a	1
Elk3	Fbln5	1
Elk3	Fgd5	1
Elk3	Fli1	1
Elk3	Flt1	1
Elk3	Fmnl3	1
Elk3	Fxyd5	1
Elk3	Gata2	1
Elk3	Ggta1	1
Elk3	Gnai2	1
Elk3	Gpm6a	1
Elk3	Gpr116	1
Elk3	Gypc	1
Elk3	Hspa12b	1
Elk3	Icam2	1
Elk3	Ifnar2	1
Elk3	Kdr	1
Elk3	Ldb2	1
Elk3	Leprel2	1
Elk3	Lhfp	1
Elk3	Lims1	1
Elk3	Lrrc8c	1
Elk3	Lsp1	1
Elk3	Mdfic	1
Elk3	Msn	1
Elk3	Mxra8	1
Elk3	Myct1	1
Elk3	Myl12a	1
Elk3	Nfkb1	1
Elk3	Notch3	1
Elk3	Nrp1	1
Elk3	Phldb2	1
Elk3	Plvap	1
Elk3	Plxdc2	1
Elk3	Podxl	1
Elk3	Ppp1r18	1
Elk3	Prickle1	1
Elk3	Prickle2	1
Elk3	Ptprm	1
Elk3	Ramp2	1
Elk3	Rasgrp3	1
Elk3	Rbms3	1
Elk3	Reck	1
Elk3	Rftn1	1
Elk3	Robo4	1
Elk3	Runx1	1
Elk3	S1pr3	1
Elk3	Shank3	1
Elk3	She	1
Elk3	Sipa1	1
Elk3	Slc43a3	1
Elk3	Sox17	1
Elk3	Sox18	1
Elk3	Sox7	1
Elk3	Sparc	1
Elk3	Tek	1
Elk3	Tgfbr2	1
Elk3	Thbd	1
Elk3	Timp3	1
Elk3	Tm4sf1	1
Elk3	Tmem123	1
Elk3	Tmem173	1
Elk3	Tmem204	1
Elk3	Vim	1
Elk3	Wipf1	1
Elk4	B9d1	-1
Elk4	Bbs5	-1
Elk4	Enox1	-1
Elk4	9230110C19Rik	-1
Elk4	1500005C15Rik	1
Elk4	1700017H01Rik	1
Elk4	1810006K21Rik	1
Elk4	2410003L11Rik	1
Elk4	2410137M14Rik	1
Elk4	2510019K15Rik	1
Elk4	2900040J22Rik	1
Elk4	2900046B09Rik	1
Elk4	3110021A11Rik	1
Elk4	4921506L19Rik	1
Elk4	4930423M02Rik	1
Elk4	4930542D17Rik	1
Elk4	4930556A12Rik	1
Elk4	4930564B12Rik	1
Elk4	4930579G18Rik	1
Elk4	4931429L15Rik	1
Elk4	4933401H06Rik	1
Elk4	4933423L19Rik	1
Elk4	4933424L07Rik	1
Elk4	4933432I09Rik	1
Elk4	4933433M23Rik	1
Elk4	5033405D04Rik	1
Elk4	5530400N10Rik	1
Elk4	5830445D09Rik	1
Elk4	9330175E14Rik	1
Elk4	AA619741	1
Elk4	Actl7a	1
Elk4	AI118078	1
Elk4	Aloxe3	1
Elk4	Arfgap2	1
Elk4	Arrdc1	1
Elk4	AU015247	1
Elk4	C77683	1
Elk4	C80012	1
Elk4	Car7	1
Elk4	Cc2d1b	1
Elk4	Ccdc48	1
Elk4	Cd46	1
Elk4	Ceacam9	1
Elk4	Clcnka	1
Elk4	D130017N08Rik	1
Elk4	D4Ertd117e	1
Elk4	D5Ertd422e	1
Elk4	Dnhd1	1
Elk4	Dyrk1b	1
Elk4	Ercc2	1
Elk4	Fam163b	1
Elk4	Fbll1	1
Elk4	Fbxo24	1
Elk4	Fut4-ps1	1
Elk4	Gm10392	1
Elk4	Gm11175	1
Elk4	Gm13872	1
Elk4	Gm15622	1
Elk4	Gm3764	1
Elk4	Gm4980	1
Elk4	Got1l1	1
Elk4	Gpr45	1
Elk4	Grm1	1
Elk4	Guca1b	1
Elk4	H2-Eb2	1
Elk4	H2-M10.1	1
Elk4	Htr1b	1
Elk4	Il1f10	1
Elk4	Kcnh3	1
Elk4	Kcp	1
Elk4	Kif15	1
Elk4	Lrfn1	1
Elk4	Mbnl1	1
Elk4	Mpl	1
Elk4	Nmur2	1
Elk4	Olfr16	1
Elk4	Pcca	1
Elk4	Pde11a	1
Elk4	Phactr4	1
Elk4	Phf19	1
Elk4	Pigz	1
Elk4	Pnmt	1
Elk4	Ppp1r13l	1
Elk4	Prss44	1
Elk4	Rbp3	1
Elk4	Rcsd1	1
Elk4	Relt	1
Elk4	Rho	1
Elk4	Rltpr	1
Elk4	Rnf165	1
Elk4	Slc14a2	1
Elk4	Slc45a1	1
Elk4	Sox10	1
Elk4	Spaca4	1
Elk4	Sspo	1
Elk4	Sun2	1
Elk4	Tmem89	1
Elk4	Tpt1	1
Elk4	Trbv13-2	1
Elk4	Trhr2	1
Elk4	Trpm2	1
Elk4	Utf1	1
Elk4	Vps13d	1
Elk4	Wbp2nl	1
Elk4	Yipf7	1
Elk4	Zfp691	1
Myc	1110038B12Rik	1
Myc	Btbd19	1
Myc	Dctd	1
Myc	Eri1	1
Myc	Mob3a	1
Myc	Mthfd1l	1
Myc	Rps27l	1
Myc	Snhg1	1
Myc	Sox9	1
Myb	Me1	-1
Myb	Cdh2	-1
Myb	Slc7a2	-1
Myb	Igfals	-1
Myb	Gc	-1
Myb	Slc38a4	-1
Myb	9130208D14Rik	1
Myb	Abcb1a	1
Myb	Abp1	1
Myb	Acss1	1
Myb	Agr2	1
Myb	AI467606	1
Myb	Atp11b	1
Myb	BC030870	1
Myb	BC035044	1
Myb	Bcas1	1
Myb	Bcl11b	1
Myb	Blnk	1
Myb	Calml4	1
Myb	Camk2d	1
Myb	Casp1	1
Myb	Casp2	1
Myb	Cdc14a	1
Myb	Cdca7	1
Myb	Cds1	1
Myb	Cftr	1
Myb	Chst4	1
Myb	Ckmt1	1
Myb	Clca3	1
Myb	Clca4	1
Myb	Cldn15	1
Myb	Cldn23	1
Myb	Coro2a	1
Myb	Cox7a1	1
Myb	Creb3l4	1
Myb	Crip1	1
Myb	Ehf	1
Myb	Elf1	1
Myb	Elf3	1
Myb	Erbb2	1
Myb	Fam3b	1
Myb	Fam83e	1
Myb	Fcgbp	1
Myb	Fgfbp1	1
Myb	Fut4	1
Myb	Galnt12	1
Myb	Galnt6	1
Myb	Gfi1	1
Myb	Gipc2	1
Myb	Gm11545	1
Myb	Gm14446	1
Myb	Golm1	1
Myb	Gpr160	1
Myb	Gpr171	1
Myb	Gpx2	1
Myb	Heph	1
Myb	Hsd11b2	1
Myb	Hsh2d	1
Myb	Kcne3	1
Myb	Kcnn4	1
Myb	Klf5	1
Myb	Krt19	1
Myb	Lbr	1
Myb	Liph	1
Myb	LOC73899	1
Myb	Lrig3	1
Myb	Lrmp	1
Myb	Lrrc26	1
Myb	Ltb	1
Myb	Ly75	1
Myb	Mall	1
Myb	Maoa	1
Myb	Mapk13	1
Myb	Mbnl3	1
Myb	Mcoln2	1
Myb	Mgst2	1
Myb	Ms4a8a	1
Myb	Muc13	1
Myb	Naip5	1
Myb	Noxo1	1
Myb	Nt5c	1
Myb	Pglyrp1	1
Myb	Phgr1	1
Myb	Plac8	1
Myb	Plcb3	1
Myb	Plcd1	1
Myb	Pld1	1
Myb	Pof1b	1
Myb	Ppp1r14d	1
Myb	Ptger4	1
Myb	Ptpn18	1
Myb	Pycard	1
Myb	Rasef	1
Myb	Rbl1	1
Myb	Rnasel	1
Myb	Rps6ka1	1
Myb	Sfn	1
Myb	Slc12a2	1
Myb	Slc1a1	1
Myb	Slc25a24	1
Myb	Slc26a2	1
Myb	Slc26a3	1
Myb	Slc44a4	1
